url,score
https://abcnews.go.com/Entertainment/wireStory/new-jersey-governor-spent-12k-stadium-events-including-104556827,-1.0
https://abcnews.go.com/Entertainment/wireStory/muted-box-office-weekend-dune-part-104643495,0.5
https://abcnews.go.com/Entertainment/wireStory/travis-kelce-sighting-world-series-sign-taylor-swift-104442775,0.0
https://abcnews.go.com/Business/wireStory/new-jersey-governor-spent-12k-stadium-events-including-104556830,-1.0
https://abcnews.go.com/Entertainment/wireStory/partial-list-nominees-66th-grammy-awards-104792563,0.3333333333333333
https://abcnews.go.com/Entertainment/wireStory/mtv-cancels-emas-awards-show-paris-citing-israel-104140611,0.6666666666666666
https://abcnews.go.com/Entertainment/wireStory/country-musician-megan-moroney-writes-sad-songs-sad-104377790,0.0
https://abcnews.go.com/Entertainment/wireStory/video-game-adaptation-nights-freddys-notches-130-million-104461602,0.5
https://abcnews.go.com/Politics/wireStory/court-arguments-begin-effort-bar-trump-presidential-ballot-104469458,0.0
https://abcnews.go.com/US/wireStory/court-arguments-begin-effort-bar-trump-presidential-ballot-104469456,0.0
https://abcnews.go.com/Entertainment/wireStory/big-weekend-rich-eisen-reflects-nfl-network-turning-104635198,0.6666666666666666
https://abcnews.go.com/Entertainment/wireStory/2024-grammy-nomination-snubs-surprises-pop-country-regional-104796254,1.0
https://abcnews.go.com/Entertainment/wireStory/movie-review-nicolas-cage-finds-fame-highly-overrated-104738290,0.0
https://abcnews.go.com/Entertainment/wireStory/economic-worries-vivid-seats-ceo-customers-pay-sports-104007581,0.6666666666666666
https://abcnews.go.com/Business/wireStory/chiefs-worlds-team-global-star-power-super-bowl-104632560,1.0
https://abcnews.go.com/Entertainment/wireStory/noisy-rock-roll-growing-interest-formula-felt-music-104878547,0.3333333333333333
https://abcnews.go.com/Business/wireStory/noisy-rock-roll-growing-interest-formula-felt-music-104878552,0.3333333333333333
https://bleacherreport.com/articles/10094747-fantasy-football-week-8-top-100-players-updated-trade-value-and-advice,0.3333333333333333
https://bleacherreport.com/articles/10093938-fantasy-football-week-7-examining-trade-value-for-this-years-top-100-players,0.3333333333333333
https://bleacherreport.com/articles/10093556-rob-gronkowski-invites-chiefs-travis-kelce-taylor-swift-to-his-nfl-super-bowl-party,0.75
https://bleacherreport.com/articles/10095141-tmz-taylor-swift-wont-attend-travis-kelce-chiefs-game-vs-broncos-in-week-8,-0.25
https://bleacherreport.com/articles/10094798-chiefs-travis-kelce-will-have-feature-on-jason-kelce-eagles-2nd-christmas-album,0.75
https://bleacherreport.com/articles/10094477-jason-kelce-says-travis-taylor-swift-dating-reached-a-weird-level-due-to-paparazzi,0.0
https://bleacherreport.com/articles/10095687-video-chiefs-travis-kelce-reacts-to-viral-taylor-swift-halloween-tiktok-costume,0.25
https://bleacherreport.com/articles/10097428-video-chiefs-travis-kelce-reveals-reaction-to-taylor-swifts-karma-lyric-change,0.75
https://bleacherreport.com/articles/10096997-video-travis-kelce-taylor-swift-embrace-at-eras-tour-karma-lyrics-changed-for-te,1.0
https://bleacherreport.com/articles/10094796-chiefs-travis-kelce-addresses-viral-taylor-swift-stat-graphic-from-chargers-game,0.75
https://bleacherreport.com/articles/10094003-tmz-chiefs-travis-kelce-buys-5m-kansas-city-mansion-amid-taylor-swift-relationship,0.5
https://bleacherreport.com/articles/10094003-tmz-chiefs-travis-kelce-buys-6m-kansas-city-mansion-amid-taylor-swift-relationship,0.5
https://bleacherreport.com/articles/10094423-video-taylor-swift-brittany-mahomes-celebrate-with-handshake-at-chargers-vs-chiefs,0.6666666666666666
https://bleacherreport.com/articles/10093991-kristin-cavallari-clarifies-telling-chiefs-travis-kelce-she-was-in-love-with-him,0.3333333333333333
https://bleacherreport.com/articles/10094435-patrick-mahomes-travis-kelce-excite-fans-as-chiefs-beat-justin-herbert-chargers,0.6666666666666666
https://bleacherreport.com/articles/10095939-listen-eagles-jordan-mailata-jason-kelce-cover-all-i-want-for-christmas-is-you,0.0
https://bleacherreport.com/articles/10096561-cowboys-vs-eagles-draws-271m-viewers-most-watched-nfl-game-of-2023-season,0.6666666666666666
https://bleacherreport.com/articles/10096665-fantasy-football-week-10-updated-trade-value-for-top-100-players,0.6666666666666666
https://bleacherreport.com/articles/10095441-fantasy-football-big-board-complete-2023-ppr-player-rankings-for-week-9,0.3333333333333333
https://bleacherreport.com/articles/10094567-fantasy-football-big-board-complete-2023-ppr-player-rankings-for-week-8,0.3333333333333333
https://bleacherreport.com/articles/10095616-fantasy-football-week-9-tips-trade-value-rankings-for-top-100-players,0.3333333333333333
https://bleacherreport.com/articles/10093641-fantasy-football-big-board-complete-2023-ppr-player-rankings-for-week-7,0.3333333333333333
https://bleacherreport.com/articles/10095885-fantasy-football-week-9-rankings-each-positions-flex-and-ppr-projections,0.3333333333333333
